19:00:55.282 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\persistence.properties (The system cannot find the path specified)
19:00:55.282 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\security.properties (The system cannot find the path specified)
19:00:55.283 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\connid.properties (The system cannot find the path specified)
19:00:55.283 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\mail.properties (The system cannot find the path specified)
19:00:55.283 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\logic.properties (The system cannot find the path specified)
19:00:55.284 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\workflow.properties (The system cannot find the path specified)
19:00:55.284 INFO  org.springframework.context.support.PropertySourcesPlaceholderConfigurer - Properties resource not found: \usr\local\syncope-standalone-2.0.6\apache-tomcat-8.5.23\webapps\syncope\WEB-INF\classes\provisioning.properties (The system cannot find the path specified)
19:00:56.060 INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 
19:00:56.060 INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'asyncConnectorFacadeExecutor' of type [org.springframework.scheduling.config.TaskExecutorFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
19:00:56.061 INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'asyncConnectorFacadeExecutor' of type [org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
19:00:57.179 INFO  org.springframework.jndi.JndiObjectFactoryBean - JNDI lookup failed - returning specified default object instead: javax.naming.NameNotFoundException: Name [jdbc/syncopeTwoDataSource] is not bound in this Context. Unable to find [jdbc].
19:00:57.200 INFO  org.springframework.jndi.JndiObjectFactoryBean - JNDI lookup failed - returning specified default object instead: javax.naming.NameNotFoundException: Name [jdbc/syncopeMasterDataSource] is not bound in this Context. Unable to find [jdbc].
19:00:58.968 WARN  openjpa.Runtime - An error occurred while registering a ClassTransformer with PersistenceUnitInfo: name 'Two', root URL [file:/E:/cygwinx86/usr/local/syncope-standalone-2.0.6/apache-tomcat-8.5.23/webapps/syncope/WEB-INF/lib/syncope-core-persistence-jpa-2.0.6.jar]. The error has been consumed. To see it, set your openjpa.Runtime log level to TRACE. Load-time class transformation will not be available.
19:00:59.360 WARN  openjpa.Runtime - An error occurred while registering a ClassTransformer with PersistenceUnitInfo: name 'Master', root URL [file:/E:/cygwinx86/usr/local/syncope-standalone-2.0.6/apache-tomcat-8.5.23/webapps/syncope/WEB-INF/lib/syncope-core-persistence-jpa-2.0.6.jar]. The error has been consumed. To see it, set your openjpa.Runtime log level to TRACE. Load-time class transformation will not be available.
19:01:00.727 INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.SecurityContextPersistenceFilter@4482ee03]
19:01:04.527 INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executing SQL script from class path resource [quartz/tables_postgres.sql]
19:01:33.450 INFO  org.springframework.jdbc.datasource.init.ScriptUtils - Executed SQL script from class path resource [quartz/tables_postgres.sql] in 28923 ms.
19:01:33.722 INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
19:01:33.888 INFO  openjpa.Runtime - Starting OpenJPA 2.4.2
19:01:34.084 INFO  openjpa.jdbc.JDBC - Using dictionary class "org.apache.openjpa.jdbc.sql.PostgresDictionary".
19:01:33.824 INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
